,Unnamed: 0,id,grid,start_hour,end_hour,duration,lon,lat,gps2id
77547,77547,03D6FFA8E0742D0181BD0480CCE1246D,11021,10,16,6,36,49,1849
77548,77548,03D6FFA8E0742D0181BD0480CCE1246D,42511,19,23,4,37,47,1897
77562,77562,91128F0B7E1DD854B9F41D220D1F9DDF,13101,0,16,16,40,47,2047
77563,77563,91128F0B7E1DD854B9F41D220D1F9DDF,13841,19,21,2,40,46,2046
77564,77564,91128F0B7E1DD854B9F41D220D1F9DDF,13101,21,23,2,40,47,2047
77576,77576,8E9683EE7F6AAFA9B7B120960620DAA2,11701,0,6,6,43,48,2198
77577,77577,8E9683EE7F6AAFA9B7B120960620DAA2,42321,7,8,1,43,47,2197
77578,77578,8E9683EE7F6AAFA9B7B120960620DAA2,11701,10,23,13,43,48,2198
77613,77613,D272560C23D970FC6BFA92220AB01F25,10191,0,12,12,40,48,2048
77614,77614,D272560C23D970FC6BFA92220AB01F25,10821,14,15,1,40,47,2047
77615,77615,D272560C23D970FC6BFA92220AB01F25,10191,18,21,3,40,48,2048
77616,77616,D272560C23D970FC6BFA92220AB01F25,11551,22,23,1,39,49,1999
77625,77625,E859A0BF6FB37F9B42DF06EC7EE8FF9D,42461,0,6,6,45,47,2297
77626,77626,E859A0BF6FB37F9B42DF06EC7EE8FF9D,42321,7,8,1,43,47,2197
77627,77627,E859A0BF6FB37F9B42DF06EC7EE8FF9D,42461,12,23,11,45,47,2297
77633,77633,53650105F7F25F79263F92D3A7D439AB,42461,2,14,12,45,47,2297
77634,77634,53650105F7F25F79263F92D3A7D439AB,42111,16,18,2,44,46,2246
77635,77635,53650105F7F25F79263F92D3A7D439AB,13941,19,23,4,41,47,2097
77636,77636,292AD485DA7AE4FB3CFCA1190DC036DF,42351,0,5,5,38,45,1945
77637,77637,292AD485DA7AE4FB3CFCA1190DC036DF,42231,6,19,13,37,46,1896
77638,77638,292AD485DA7AE4FB3CFCA1190DC036DF,13911,22,23,1,39,46,1996
77644,77644,E16566CAC1D2263C830A92E3D7A4B3A9,42351,0,6,6,38,45,1945
77645,77645,E16566CAC1D2263C830A92E3D7A4B3A9,42231,9,19,10,37,46,1896
77646,77646,E16566CAC1D2263C830A92E3D7A4B3A9,42351,19,20,1,38,45,1945
77647,77647,7BB4139D2092F15150BB630D7EA7D139,11231,0,7,7,37,49,1899
77648,77648,7BB4139D2092F15150BB630D7EA7D139,10121,7,18,11,36,49,1849
77649,77649,7BB4139D2092F15150BB630D7EA7D139,11231,18,23,5,37,49,1899
77679,77679,A30C3A4D08AE45D5E2F0083CE1F142DF,13111,6,8,2,42,46,2146
77680,77680,A30C3A4D08AE45D5E2F0083CE1F142DF,42204,9,10,1,43,46,2196
77681,77681,A30C3A4D08AE45D5E2F0083CE1F142DF,13111,12,19,7,42,46,2146
77706,77706,346DC897D88CC642E017EB94EE877709,42161,0,12,12,36,47,1847
77707,77707,346DC897D88CC642E017EB94EE877709,42471,13,15,2,35,49,1799
77708,77708,346DC897D88CC642E017EB94EE877709,42161,19,23,4,36,47,1847
77716,77716,68DDCF4E5E82DB72287BDEDDF8F05C96,42471,0,3,3,35,49,1799
77717,77717,68DDCF4E5E82DB72287BDEDDF8F05C96,11911,6,18,12,37,48,1898
77718,77718,68DDCF4E5E82DB72287BDEDDF8F05C96,10161,21,23,2,35,49,1799
77724,77724,66EB51796A3F66EB609FF4750273B99B,10924,0,16,16,43,49,2199
77725,77725,66EB51796A3F66EB609FF4750273B99B,11901,17,19,2,42,49,2149
77726,77726,66EB51796A3F66EB609FF4750273B99B,10924,21,23,2,43,49,2199
77727,77727,697EB06F67653D08CFE9378AC3AAB5E4,11001,0,15,15,42,47,2147
77728,77728,697EB06F67653D08CFE9378AC3AAB5E4,13941,15,19,4,41,47,2097
77729,77729,697EB06F67653D08CFE9378AC3AAB5E4,11001,20,22,2,42,47,2147
77730,77730,1C6B014A9F7E5BF6538ED8D07E462CBD,11074,0,12,12,37,47,1897
77731,77731,1C6B014A9F7E5BF6538ED8D07E462CBD,42221,13,14,1,38,48,1948
77732,77732,1C6B014A9F7E5BF6538ED8D07E462CBD,11074,16,19,3,37,47,1897
77736,77736,AE931B79E80BF3CFA2F48EF7F9685CA5,11261,0,7,7,36,46,1846
77737,77737,AE931B79E80BF3CFA2F48EF7F9685CA5,12491,7,16,9,36,43,1843
77738,77738,AE931B79E80BF3CFA2F48EF7F9685CA5,13911,17,19,2,39,46,1996
77739,77739,AE931B79E80BF3CFA2F48EF7F9685CA5,11261,19,21,2,36,46,1846
77740,77740,591CCE415A313DA75BD12E0B79A776C1,10301,0,1,1,31,45,1595
77741,77741,591CCE415A313DA75BD12E0B79A776C1,12661,3,5,2,32,45,1645
77742,77742,591CCE415A313DA75BD12E0B79A776C1,10301,5,23,18,31,45,1595
77755,77755,9FC39451E6DCCE94D942B7AE2584CFA7,11701,0,13,13,43,48,2198
77756,77756,9FC39451E6DCCE94D942B7AE2584CFA7,42321,14,16,2,43,47,2197
77757,77757,9FC39451E6DCCE94D942B7AE2584CFA7,41392,18,21,3,43,48,2198
77758,77758,8D4403CD84975AE0D9A403E49725512D,10121,0,7,7,36,49,1849
77759,77759,8D4403CD84975AE0D9A403E49725512D,11231,7,8,1,37,49,1899
77760,77760,8D4403CD84975AE0D9A403E49725512D,10121,9,23,14,36,49,1849
77771,77771,6EF69708DD923556D4EF232AA0406F1C,11941,0,16,16,37,46,1896
77772,77772,6EF69708DD923556D4EF232AA0406F1C,10811,18,20,2,38,46,1946
77773,77773,6EF69708DD923556D4EF232AA0406F1C,11941,22,23,1,37,46,1896
77774,77774,43BBDA39EACA76AA0CE72077A69DBC77,43971,0,7,7,30,48,1548
77775,77775,43BBDA39EACA76AA0CE72077A69DBC77,11061,12,14,2,29,48,1498
77776,77776,43BBDA39EACA76AA0CE72077A69DBC77,42521,15,16,1,31,47,1597
77777,77777,43BBDA39EACA76AA0CE72077A69DBC77,40445,18,23,5,30,48,1548
77791,77791,508DF001F529FBF83DF8D4A342350BFA,42861,3,7,4,37,44,1894
77792,77792,508DF001F529FBF83DF8D4A342350BFA,11261,8,10,2,36,46,1846
77793,77793,508DF001F529FBF83DF8D4A342350BFA,42861,13,18,5,37,44,1894
77805,77805,350909571DAF40BC1326F0871B6F4AC2,42371,0,7,7,34,46,1746
77806,77806,350909571DAF40BC1326F0871B6F4AC2,42523,7,16,9,31,47,1597
77807,77807,350909571DAF40BC1326F0871B6F4AC2,42371,18,21,3,34,46,1746
77811,77811,8022990AE31C9584DEB8AC231685A64C,13651,0,1,1,30,47,1547
77812,77812,8022990AE31C9584DEB8AC231685A64C,10341,3,4,1,31,47,1597
77813,77813,8022990AE31C9584DEB8AC231685A64C,42491,7,9,2,32,46,1646
77814,77814,8022990AE31C9584DEB8AC231685A64C,10341,12,20,8,31,47,1597
77815,77815,6ADF15EBB67B7EDCDC07ECDA92E9AF04,42201,1,6,5,43,46,2196
77816,77816,6ADF15EBB67B7EDCDC07ECDA92E9AF04,13111,7,19,12,42,46,2146
77817,77817,6ADF15EBB67B7EDCDC07ECDA92E9AF04,42204,21,22,1,43,46,2196
77821,77821,0AC0AB31FAAAC7FD1C0524F4753D4E57,42231,0,17,17,37,46,1896
77822,77822,0AC0AB31FAAAC7FD1C0524F4753D4E57,11751,18,19,1,35,48,1798
77823,77823,0AC0AB31FAAAC7FD1C0524F4753D4E57,13711,21,22,1,38,46,1946
77824,77824,2CCD2660E589B7FF2F231B9957C903F7,11951,0,9,9,31,49,1599
77825,77825,2CCD2660E589B7FF2F231B9957C903F7,11561,9,18,9,32,49,1649
77826,77826,2CCD2660E589B7FF2F231B9957C903F7,11061,18,20,2,29,48,1498
77827,77827,2CCD2660E589B7FF2F231B9957C903F7,11951,21,22,1,31,49,1599
77828,77828,668B25EA27DB62433F6B97341A2F29D6,10251,0,8,8,35,47,1797
77829,77829,668B25EA27DB62433F6B97341A2F29D6,43731,9,11,2,34,47,1747
77830,77830,668B25EA27DB62433F6B97341A2F29D6,10251,14,23,9,35,47,1797
77831,77831,1FA60E09C55D97C48A7B166DD6B980ED,11701,2,7,5,43,48,2198
77832,77832,1FA60E09C55D97C48A7B166DD6B980ED,43621,14,16,2,46,48,2348
77833,77833,1FA60E09C55D97C48A7B166DD6B980ED,11701,19,22,3,43,48,2198
77837,77837,4326A99732F97B46651D6FE77C28BB70,40331,0,8,8,30,47,1547
77838,77838,4326A99732F97B46651D6FE77C28BB70,10951,8,10,2,29,48,1498
77839,77839,4326A99732F97B46651D6FE77C28BB70,11381,12,16,4,30,47,1547
77840,77840,4326A99732F97B46651D6FE77C28BB70,10951,16,18,2,29,48,1498
77845,77845,1CE5F4D10EE2FB173CB9F2BC0746661A,12311,0,9,9,30,44,1544
77846,77846,1CE5F4D10EE2FB173CB9F2BC0746661A,42531,9,13,4,31,45,1595
77847,77847,1CE5F4D10EE2FB173CB9F2BC0746661A,12311,17,19,2,30,44,1544
77848,77848,1CE5F4D10EE2FB173CB9F2BC0746661A,42531,22,23,1,31,45,1595
77860,77860,5B606639B0DDA81D89C67819EC5B7D64,13271,0,8,8,41,47,2097
77861,77861,5B606639B0DDA81D89C67819EC5B7D64,10841,9,15,6,37,47,1897
77862,77862,5B606639B0DDA81D89C67819EC5B7D64,40123,16,18,2,38,47,1947
77863,77863,5B606639B0DDA81D89C67819EC5B7D64,13271,22,23,1,41,47,2097
77867,77867,62DDFD12FD80957CA0268CDDC1A48DA2,11151,3,11,8,30,48,1548
77868,77868,62DDFD12FD80957CA0268CDDC1A48DA2,43391,14,18,4,29,48,1498
77869,77869,62DDFD12FD80957CA0268CDDC1A48DA2,11151,18,19,1,30,48,1548
77870,77870,62DDFD12FD80957CA0268CDDC1A48DA2,11061,19,23,4,29,48,1498
77876,77876,3F2FE95AB24E5E71D935604E5158C97B,11701,0,15,15,43,48,2198
77877,77877,3F2FE95AB24E5E71D935604E5158C97B,11901,16,17,1,42,49,2149
77878,77878,3F2FE95AB24E5E71D935604E5158C97B,11701,20,23,3,43,48,2198
77895,77895,BA285F01E6926591864F1F3184565800,42581,0,3,3,38,48,1948
77896,77896,BA285F01E6926591864F1F3184565800,11914,6,11,5,37,48,1898
77897,77897,BA285F01E6926591864F1F3184565800,42581,12,17,5,38,48,1948
77898,77898,BA285F01E6926591864F1F3184565800,11914,17,20,3,37,48,1898
77899,77899,E05F67959FE0060F5DAD596617CE48BB,12921,0,8,8,9,41,491
77900,77900,E05F67959FE0060F5DAD596617CE48BB,49201,8,16,8,7,41,391
77901,77901,E05F67959FE0060F5DAD596617CE48BB,12921,19,22,3,9,41,491
77923,77923,3F271425F5D5BA7FEC9D1C93CCBA4B72,13941,0,12,12,41,47,2097
77924,77924,3F271425F5D5BA7FEC9D1C93CCBA4B72,11001,14,15,1,42,47,2147
77925,77925,3F271425F5D5BA7FEC9D1C93CCBA4B72,13941,19,23,4,41,47,2097
77929,77929,2E8B764495F8C75B1A6E74CD6E6D7095,42921,1,6,5,33,47,1697
77930,77930,2E8B764495F8C75B1A6E74CD6E6D7095,10292,9,16,7,30,47,1547
77931,77931,2E8B764495F8C75B1A6E74CD6E6D7095,10731,18,23,5,33,47,1697
77932,77932,D533E9F641AE4FF4B5EBCE2D64AE67C9,43971,0,2,2,30,48,1548
77933,77933,D533E9F641AE4FF4B5EBCE2D64AE67C9,11061,2,12,10,29,48,1498
77934,77934,D533E9F641AE4FF4B5EBCE2D64AE67C9,10381,17,23,6,31,49,1599
77941,77941,D3BE1EF3900CEE989CB67F5F89D5A9A4,11911,0,9,9,37,48,1898
77942,77942,D3BE1EF3900CEE989CB67F5F89D5A9A4,42161,13,14,1,36,47,1847
77943,77943,D3BE1EF3900CEE989CB67F5F89D5A9A4,43731,15,16,1,34,47,1747
77944,77944,D3BE1EF3900CEE989CB67F5F89D5A9A4,11911,19,20,1,37,48,1898
77945,77945,B730A33E99587C5901F2126A9B1336FE,42351,1,5,4,38,45,1945
77946,77946,B730A33E99587C5901F2126A9B1336FE,11261,6,14,8,36,46,1846
77947,77947,B730A33E99587C5901F2126A9B1336FE,42861,17,18,1,37,44,1894
77948,77948,FED5EC14E212CB3BA7AA491F3063AC1F,10111,0,17,17,37,47,1897
77949,77949,FED5EC14E212CB3BA7AA491F3063AC1F,12021,18,20,2,37,49,1899
77950,77950,FED5EC14E212CB3BA7AA491F3063AC1F,10111,21,23,2,37,47,1897
77951,77951,60431017DB48728DD1D9AC55BBBFB348,11161,0,8,8,32,48,1648
77952,77952,60431017DB48728DD1D9AC55BBBFB348,10251,8,11,3,35,47,1797
77953,77953,60431017DB48728DD1D9AC55BBBFB348,11161,13,23,10,32,48,1648
77972,77972,72EE059838FC074BF0955787969E7967,11231,0,4,4,37,49,1899
77973,77973,72EE059838FC074BF0955787969E7967,11911,5,19,14,37,48,1898
77974,77974,72EE059838FC074BF0955787969E7967,11231,20,23,3,37,49,1899
77984,77984,77C3773B374C1BCE8F16244985E19C6C,10501,6,8,2,22,46,1146
77985,77985,77C3773B374C1BCE8F16244985E19C6C,12601,8,10,2,25,47,1297
77986,77986,77C3773B374C1BCE8F16244985E19C6C,10501,10,23,13,22,46,1146
77987,77987,DDF363C64B8F6ACF3450F0B1AA087EA1,19441,0,8,8,8,46,446
77988,77988,DDF363C64B8F6ACF3450F0B1AA087EA1,42041,8,11,3,10,47,547
77989,77989,DDF363C64B8F6ACF3450F0B1AA087EA1,19441,11,21,10,8,46,446
77996,77996,5566DF9556BCD612F8500FB496AD53B3,11861,6,8,2,32,47,1647
77997,77997,5566DF9556BCD612F8500FB496AD53B3,13651,9,10,1,30,47,1547
77998,77998,5566DF9556BCD612F8500FB496AD53B3,43731,12,14,2,34,47,1747
77999,77999,5566DF9556BCD612F8500FB496AD53B3,11861,15,23,8,32,47,1647
78000,78000,DE17516082F25E2D46D107AE8D072D0B,11161,0,18,18,32,48,1648
78001,78001,DE17516082F25E2D46D107AE8D072D0B,43731,18,19,1,34,47,1747
78002,78002,DE17516082F25E2D46D107AE8D072D0B,11161,21,23,2,32,48,1648
78019,78019,10B8A2D44211CACA01D59967B38E8576,42161,1,18,17,36,47,1847
78020,78020,10B8A2D44211CACA01D59967B38E8576,11201,19,20,1,35,49,1799
78021,78021,10B8A2D44211CACA01D59967B38E8576,42161,20,23,3,36,47,1847
78031,78031,B9F4C9D18F82BAF4FF50860E0E28B6F2,42401,1,9,8,36,47,1847
78032,78032,B9F4C9D18F82BAF4FF50860E0E28B6F2,11231,11,15,4,37,49,1899
78033,78033,B9F4C9D18F82BAF4FF50860E0E28B6F2,11021,16,20,4,36,49,1849
78034,78034,DA48F6EEC4784B4505CA1BBB58EA121A,10341,0,8,8,31,47,1597
78035,78035,DA48F6EEC4784B4505CA1BBB58EA121A,10292,9,17,8,30,47,1547
78036,78036,DA48F6EEC4784B4505CA1BBB58EA121A,10341,18,23,5,31,47,1597
78037,78037,81412EDBF21D783B9E4A866ACE793116,11381,0,8,8,30,47,1547
78038,78038,81412EDBF21D783B9E4A866ACE793116,12311,9,16,7,30,44,1544
78039,78039,81412EDBF21D783B9E4A866ACE793116,11431,18,20,2,29,47,1497
78040,78040,81412EDBF21D783B9E4A866ACE793116,11381,22,23,1,30,47,1547
78061,78061,D2E985719F24552C5FFF7476EA4D4B09,10111,0,10,10,37,47,1897
78062,78062,D2E985719F24552C5FFF7476EA4D4B09,10471,10,15,5,37,48,1898
78063,78063,D2E985719F24552C5FFF7476EA4D4B09,11781,18,19,1,38,49,1949
78064,78064,D2E985719F24552C5FFF7476EA4D4B09,10111,20,23,3,37,47,1897
78065,78065,97E4702F624CE098E267C7767A3602E0,10681,0,14,14,30,48,1548
78066,78066,97E4702F624CE098E267C7767A3602E0,11061,15,16,1,29,48,1498
78067,78067,97E4702F624CE098E267C7767A3602E0,10681,16,21,5,30,48,1548
78073,78073,25DF23F398DD0B4C6CED78808A57A933,11091,0,12,12,29,47,1497
78074,78074,25DF23F398DD0B4C6CED78808A57A933,10292,13,16,3,30,47,1547
78075,78075,25DF23F398DD0B4C6CED78808A57A933,42523,17,18,1,31,47,1597
78076,78076,25DF23F398DD0B4C6CED78808A57A933,10292,19,22,3,30,47,1547
78085,78085,A09953F67FED80A8C2308F84F83FE6DA,42011,3,5,2,36,46,1846
78086,78086,A09953F67FED80A8C2308F84F83FE6DA,13711,8,10,2,38,46,1946
78087,78087,A09953F67FED80A8C2308F84F83FE6DA,43241,15,18,3,36,46,1846
78088,78088,A09953F67FED80A8C2308F84F83FE6DA,13711,18,20,2,38,46,1946
78094,78094,E45E3AA86D4C7662B7021B0B55258130,40277,9,15,6,35,49,1799
78095,78095,E45E3AA86D4C7662B7021B0B55258130,11081,16,18,2,35,46,1796
78096,78096,E45E3AA86D4C7662B7021B0B55258130,11074,18,19,1,37,47,1897
78097,78097,E45E3AA86D4C7662B7021B0B55258130,11021,20,22,2,36,49,1849
78118,78118,5C81004482023832AD545CD8F1DA1576,42231,10,12,2,37,46,1896
78119,78119,5C81004482023832AD545CD8F1DA1576,13911,13,17,4,39,46,1996
78120,78120,5C81004482023832AD545CD8F1DA1576,11261,17,19,2,36,46,1846
78121,78121,5C81004482023832AD545CD8F1DA1576,13911,20,21,1,39,46,1996
78127,78127,91764B4567AC3A3991286EF06C97A20D,42161,0,7,7,36,47,1847
78128,78128,91764B4567AC3A3991286EF06C97A20D,10251,9,12,3,35,47,1797
78129,78129,91764B4567AC3A3991286EF06C97A20D,42161,15,23,8,36,47,1847
78130,78130,2FA830A3F4936C72A1774CB1227927A5,42161,0,7,7,36,47,1847
78131,78131,2FA830A3F4936C72A1774CB1227927A5,12131,8,17,9,32,47,1647
78132,78132,2FA830A3F4936C72A1774CB1227927A5,42161,18,23,5,36,47,1847
78133,78133,CEEEE12D961020D889C4958F8C670187,42151,0,6,6,35,45,1795
78134,78134,CEEEE12D961020D889C4958F8C670187,42861,6,17,11,37,44,1894
78135,78135,CEEEE12D961020D889C4958F8C670187,42151,17,21,4,35,45,1795
78136,78136,2EFEA3D9E50D1587D2C8297E61F47270,11091,0,13,13,29,47,1497
78137,78137,2EFEA3D9E50D1587D2C8297E61F47270,42523,14,16,2,31,47,1597
78138,78138,2EFEA3D9E50D1587D2C8297E61F47270,11091,17,23,6,29,47,1497
78139,78139,1C1BDEE72C59AB3D15F95F838C21E5AB,19441,0,5,5,8,46,446
78140,78140,1C1BDEE72C59AB3D15F95F838C21E5AB,12621,6,7,1,10,48,548
78141,78141,1C1BDEE72C59AB3D15F95F838C21E5AB,19441,11,23,12,8,46,446
78146,78146,6EBC343B289E845421579091E3F37018,42091,0,5,5,43,46,2196
78147,78147,6EBC343B289E845421579091E3F37018,13791,7,17,10,42,47,2147
78148,78148,6EBC343B289E845421579091E3F37018,42204,17,22,5,43,46,2196
78152,78152,0369BFD5F10C91495A6A2CBDCDE954D4,12311,1,3,2,30,44,1544
78153,78153,0369BFD5F10C91495A6A2CBDCDE954D4,42531,3,7,4,31,45,1595
78154,78154,0369BFD5F10C91495A6A2CBDCDE954D4,12311,8,23,15,30,44,1544
78155,78155,582FCEF67ED9C80E5B2E8667690F61FB,42221,0,9,9,38,48,1948
78156,78156,582FCEF67ED9C80E5B2E8667690F61FB,13101,10,13,3,40,47,2047
78157,78157,582FCEF67ED9C80E5B2E8667690F61FB,42401,14,20,6,36,47,1847
78162,78162,E06F248FC43DC08ED97FD0BB37D05DA2,12211,1,11,10,41,44,2094
78163,78163,E06F248FC43DC08ED97FD0BB37D05DA2,13341,11,12,1,44,45,2245
78164,78164,E06F248FC43DC08ED97FD0BB37D05DA2,12211,16,18,2,41,44,2094
78165,78165,E06F248FC43DC08ED97FD0BB37D05DA2,13341,19,23,4,44,45,2245
78171,78171,04218139C4137A884FE7935678F7D5B1,10471,0,8,8,37,48,1898
78172,78172,04218139C4137A884FE7935678F7D5B1,11231,11,13,2,37,49,1899
78173,78173,04218139C4137A884FE7935678F7D5B1,11021,15,18,3,36,49,1849
78174,78174,04218139C4137A884FE7935678F7D5B1,11231,21,23,2,37,49,1899
78186,78186,F6D89A5402580934C07E5409D66A5064,42231,1,7,6,37,46,1896
78187,78187,F6D89A5402580934C07E5409D66A5064,13911,7,8,1,39,46,1996
78188,78188,F6D89A5402580934C07E5409D66A5064,42231,11,20,9,37,46,1896
78189,78189,A349D8C83E1914464A7CDA23A563E70B,42523,0,8,8,31,47,1597
78190,78190,A349D8C83E1914464A7CDA23A563E70B,10281,11,13,2,33,48,1698
78191,78191,A349D8C83E1914464A7CDA23A563E70B,43761,14,15,1,32,47,1647
78192,78192,A349D8C83E1914464A7CDA23A563E70B,42523,16,18,2,31,47,1597
78193,78193,A10C736F8249F276140921A245047703,40421,0,4,4,37,48,1898
78194,78194,A10C736F8249F276140921A245047703,11074,5,18,13,37,47,1897
78195,78195,A10C736F8249F276140921A245047703,42161,20,21,1,36,47,1847
78196,78196,D604CE1D6F1A7F1409A082A5844B835D,10292,0,14,14,30,47,1547
78197,78197,D604CE1D6F1A7F1409A082A5844B835D,10351,15,17,2,28,45,1445
78198,78198,D604CE1D6F1A7F1409A082A5844B835D,10292,18,23,5,30,47,1547
78199,78199,35E834FED302DD4A84DAAA6164365161,11806,0,13,13,41,48,2098
78200,78200,35E834FED302DD4A84DAAA6164365161,42271,16,17,1,40,47,2047
78201,78201,35E834FED302DD4A84DAAA6164365161,11806,18,23,5,41,48,2098
78202,78202,5EF7E68928329842CB67D20FA9512ADE,11481,0,1,1,41,48,2098
78203,78203,5EF7E68928329842CB67D20FA9512ADE,43481,1,15,14,39,48,1998
78204,78204,5EF7E68928329842CB67D20FA9512ADE,42031,17,18,1,40,46,2046
78205,78205,5EF7E68928329842CB67D20FA9512ADE,43481,19,23,4,39,48,1998
78210,78210,CEB32655B14EC1DFD84B306B468AA0A6,10901,0,9,9,35,48,1798
78211,78211,CEB32655B14EC1DFD84B306B468AA0A6,12083,11,12,1,36,49,1849
78212,78212,CEB32655B14EC1DFD84B306B468AA0A6,10901,13,14,1,35,48,1798
78213,78213,CEB32655B14EC1DFD84B306B468AA0A6,12083,14,22,8,36,49,1849
78219,78219,DC9866094212A637CCAC17CF01FE4B5F,42861,0,5,5,37,44,1894
78220,78220,DC9866094212A637CCAC17CF01FE4B5F,11261,7,18,11,36,46,1846
78221,78221,DC9866094212A637CCAC17CF01FE4B5F,42861,18,22,4,37,44,1894
78244,78244,1D8BB04BA223F58C0F7219E50B383AFD,11061,0,8,8,29,48,1498
78245,78245,1D8BB04BA223F58C0F7219E50B383AFD,10681,8,10,2,30,48,1548
78246,78246,1D8BB04BA223F58C0F7219E50B383AFD,11061,10,22,12,29,48,1498
78247,78247,0BC1BC9FA127A76D4558FF0A0EC8FEFB,42921,0,15,15,33,47,1697
78248,78248,0BC1BC9FA127A76D4558FF0A0EC8FEFB,13601,16,17,1,34,47,1747
78249,78249,0BC1BC9FA127A76D4558FF0A0EC8FEFB,42921,17,23,6,33,47,1697
78267,78267,D9FB9F3F4820A4EF951566780A770C45,11261,5,6,1,36,46,1846
78268,78268,D9FB9F3F4820A4EF951566780A770C45,13911,6,8,2,39,46,1996
78269,78269,D9FB9F3F4820A4EF951566780A770C45,11261,8,22,14,36,46,1846
78270,78270,D9BB41A84CF921B48387DB07E0CD66FA,11074,2,15,13,37,47,1897
78271,78271,D9BB41A84CF921B48387DB07E0CD66FA,12514,16,17,1,38,47,1947
78272,78272,D9BB41A84CF921B48387DB07E0CD66FA,11074,21,23,2,37,47,1897
78278,78278,4E4FA3262DF5F7B6F1852C92067A0539,11875,0,13,13,30,46,1546
78279,78279,4E4FA3262DF5F7B6F1852C92067A0539,12311,14,16,2,30,44,1544
78280,78280,4E4FA3262DF5F7B6F1852C92067A0539,12661,16,17,1,32,45,1645
78281,78281,4E4FA3262DF5F7B6F1852C92067A0539,11875,18,22,4,30,46,1546
78282,78282,294FB4B8E5D6BF128BF9CA2E5243FA86,10161,0,6,6,35,49,1799
78283,78283,294FB4B8E5D6BF128BF9CA2E5243FA86,11021,7,16,9,36,49,1849
78284,78284,294FB4B8E5D6BF128BF9CA2E5243FA86,10161,19,23,4,35,49,1799
78285,78285,7681E0D68D024C184A5D43D46389C591,43761,0,1,1,32,47,1647
78286,78286,7681E0D68D024C184A5D43D46389C591,42921,3,13,10,33,47,1697
78287,78287,7681E0D68D024C184A5D43D46389C591,11861,13,23,10,32,47,1647
78301,78301,416649CF28FFA76815ECD578B989C86E,11061,0,4,4,29,48,1498
78302,78302,416649CF28FFA76815ECD578B989C86E,11381,7,10,3,30,47,1547
78303,78303,416649CF28FFA76815ECD578B989C86E,11061,10,21,11,29,48,1498
78309,78309,90B09B02D0DADF8E3A894A5D3E9F4905,11231,0,8,8,37,49,1899
78310,78310,90B09B02D0DADF8E3A894A5D3E9F4905,11541,9,14,5,35,49,1799
78311,78311,90B09B02D0DADF8E3A894A5D3E9F4905,12083,20,22,2,36,49,1849
78312,78312,11199AC9322CB1D62821B7265EEE1673,10251,0,2,2,35,47,1797
78313,78313,11199AC9322CB1D62821B7265EEE1673,11914,2,5,3,37,48,1898
78314,78314,11199AC9322CB1D62821B7265EEE1673,13731,17,18,1,33,49,1699
78315,78315,11199AC9322CB1D62821B7265EEE1673,11911,19,23,4,37,48,1898
78316,78316,C8A7DE9266164E78C28CA3FDC1FCBD35,12514,0,10,10,38,47,1947
78317,78317,C8A7DE9266164E78C28CA3FDC1FCBD35,42981,14,16,2,36,49,1849
78318,78318,C8A7DE9266164E78C28CA3FDC1FCBD35,42161,19,21,2,36,47,1847
78325,78325,CC1D3C2DA42F1EBED6688749C3DA1D87,11381,0,1,1,30,47,1547
78326,78326,CC1D3C2DA42F1EBED6688749C3DA1D87,43971,4,6,2,30,48,1548
78327,78327,CC1D3C2DA42F1EBED6688749C3DA1D87,11381,10,17,7,30,47,1547
78328,78328,CC1D3C2DA42F1EBED6688749C3DA1D87,43971,18,19,1,30,48,1548
78342,78342,2CB6953F391C73F166D02AC31E930A06,40171,0,5,5,38,48,1948
78343,78343,2CB6953F391C73F166D02AC31E930A06,11914,6,11,5,37,48,1898
78344,78344,2CB6953F391C73F166D02AC31E930A06,11921,12,13,1,38,48,1948
78345,78345,2CB6953F391C73F166D02AC31E930A06,11914,15,21,6,37,48,1898
78346,78346,2C8F3D11EF1554D46E77DD772B97CCCA,11861,0,2,2,32,47,1647
78347,78347,2C8F3D11EF1554D46E77DD772B97CCCA,10281,2,12,10,33,48,1698
78348,78348,2C8F3D11EF1554D46E77DD772B97CCCA,11861,13,15,2,32,47,1647
78349,78349,2C8F3D11EF1554D46E77DD772B97CCCA,10281,16,23,7,33,48,1698
78350,78350,6C5686894FB32FFE8BBC9C074B78072A,10471,0,15,15,37,48,1898
78351,78351,6C5686894FB32FFE8BBC9C074B78072A,11021,18,20,2,36,49,1849
78352,78352,6C5686894FB32FFE8BBC9C074B78072A,10471,20,23,3,37,48,1898
78353,78353,6EB73BC8964AD97D01165273A919D84A,11861,9,10,1,32,47,1647
78354,78354,6EB73BC8964AD97D01165273A919D84A,42021,11,13,2,33,47,1697
78355,78355,6EB73BC8964AD97D01165273A919D84A,11861,15,23,8,32,47,1647
78356,78356,9D7E28E179E5F5D009F8D277D0F434A8,11861,0,11,11,32,47,1647
78357,78357,9D7E28E179E5F5D009F8D277D0F434A8,10281,11,13,2,33,48,1698
78358,78358,9D7E28E179E5F5D009F8D277D0F434A8,11861,15,23,8,32,47,1647
78374,78374,56B5641ECD958384F4615E8368602153,13911,0,6,6,39,46,1996
78375,78375,56B5641ECD958384F4615E8368602153,42231,7,18,11,37,46,1896
78376,78376,56B5641ECD958384F4615E8368602153,13911,19,22,3,39,46,1996
78377,78377,BF1C25FEA2CAF96E8C013A91242C0773,43321,8,9,1,36,49,1849
